shot		Rc(RM)	Rc(RP) Gain(RM) Gain(RP) Filt(RM)Filt(RP)
191085		1e5	1e5	1	1	0	0	! close for boronization
191353		1e5	1e5	10	10	3	3
191370		1e5	1e5	1	1	5	5
191540		1e5	1e5	1	1	3	3
191557		1e5	1e5	10	10	3	3
191572		1e5	1e5	1	1	0	0	! close for boronization
191773		1e5	1e5	1	1	5	5
191903		1e5	1e5	10	10	3	3
191913		1e5	1e5	1	1	0	0	! close for bake
191958		1e5	1e5	1	1	5	5
192192		1e5	1e5	10	10	3	3
192202		1e5	1e5	1	1	5	5
192363		1e5	1e5	10	10	3	3
192366		1e5	1e5	1	10	3	3	
192374		1e5	1e5	1	1	5	5
192653		1e5	1e5	1	1	0	0	! close for bake
192713		1e5	1e5	1	1	5	5
193559		1e5	1e5	1	1	0	0	! close for bake
194000		1e5	1e5	1	1	5	5
194483		1e5	1e5	1	1	0	0	! close for bake
194785		500	500	1	1	4	4
194831		500	500	1	1	0	0	! close for bake
194850		1e5	1e5	1	1	5	5
194980		1e5	1e5	10	10	3	3
194988		1e5	1e5	1	1	5	5	
195215		500	500	1	1	4	4
195244		500	500	1	1	0	0	! close for bake
195857		1e5	1e5	1	1	5	5
